Order from Day_47. Please deliver 197 units of product P_1. Regards, Store S_4.
Order from Day_47. Please deliver 210 units of product P_2. Regards, Store S_4.
Order from Day_47. Please deliver 326 units of product P_3. Regards, Store S_4.
Order from Day_47. Please deliver 261 units of product P_4. Regards, Store S_4.
Order from Day_47. Please deliver 271 units of product P_5. Regards, Store S_4.
Order from Day_47. Please deliver 164 units of product P_6. Regards, Store S_4.
Order from Day_47. Please deliver 415 units of product P_7. Regards, Store S_4.
Order from Day_47. Please deliver 382 units of product P_8. Regards, Store S_4.
Order from Day_47. Please deliver 360 units of product P_9. Regards, Store S_4.
Order from Day_47. Please deliver 309 units of product P_10. Regards, Store S_4.
Order from Day_47. Please deliver 348 units of product P_11. Regards, Store S_4.
Order from Day_47. Please deliver 278 units of product P_12. Regards, Store S_4.
Order from Day_47. Please deliver 346 units of product P_13. Regards, Store S_4.
Order from Day_47. Please deliver 399 units of product P_15. Regards, Store S_4.
Order from Day_47. Please deliver 347 units of product P_16. Regards, Store S_4.
Order from Day_47. Please deliver 496 units of product P_19. Regards, Store S_4.
Order from Day_47. Please deliver 174 units of product P_20. Regards, Store S_4.
Order from Day_47. Please deliver 431 units of product P_21. Regards, Store S_4.
Order from Day_47. Please deliver 438 units of product P_22. Regards, Store S_4.
Order from Day_47. Please deliver 319 units of product P_23. Regards, Store S_4.
Order from Day_47. Please deliver 250 units of product P_24. Regards, Store S_4.
Order from Day_47. Please deliver 320 units of product P_25. Regards, Store S_4.
Order from Day_47. Please deliver 327 units of product P_26. Regards, Store S_4.
Order from Day_47. Please deliver 277 units of product P_28. Regards, Store S_4.
Order from Day_47. Please deliver 446 units of product P_29. Regards, Store S_4.
Order from Day_47. Please deliver 290 units of product P_30. Regards, Store S_4.
