Order from Day_229. Please deliver 191 units of product P_1. Regards, Store S_4.
Order from Day_229. Please deliver 252 units of product P_3. Regards, Store S_4.
Order from Day_229. Please deliver 135 units of product P_6. Regards, Store S_4.
Order from Day_229. Please deliver 255 units of product P_7. Regards, Store S_4.
Order from Day_229. Please deliver 225 units of product P_8. Regards, Store S_4.
Order from Day_229. Please deliver 188 units of product P_9. Regards, Store S_4.
Order from Day_229. Please deliver 183 units of product P_10. Regards, Store S_4.
Order from Day_229. Please deliver 144 units of product P_12. Regards, Store S_4.
Order from Day_229. Please deliver 254 units of product P_13. Regards, Store S_4.
Order from Day_229. Please deliver 348 units of product P_15. Regards, Store S_4.
Order from Day_229. Please deliver 302 units of product P_19. Regards, Store S_4.
Order from Day_229. Please deliver 312 units of product P_21. Regards, Store S_4.
Order from Day_229. Please deliver 339 units of product P_22. Regards, Store S_4.
