Order from Day_18. Please deliver 244 units of product P_1. Regards, Store S_6.
Order from Day_18. Please deliver 330 units of product P_2. Regards, Store S_6.
Order from Day_18. Please deliver 363 units of product P_3. Regards, Store S_6.
Order from Day_18. Please deliver 284 units of product P_6. Regards, Store S_6.
Order from Day_18. Please deliver 414 units of product P_7. Regards, Store S_6.
Order from Day_18. Please deliver 259 units of product P_8. Regards, Store S_6.
Order from Day_18. Please deliver 193 units of product P_9. Regards, Store S_6.
Order from Day_18. Please deliver 261 units of product P_10. Regards, Store S_6.
Order from Day_18. Please deliver 361 units of product P_11. Regards, Store S_6.
Order from Day_18. Please deliver 274 units of product P_12. Regards, Store S_6.
Order from Day_18. Please deliver 258 units of product P_13. Regards, Store S_6.
Order from Day_18. Please deliver 343 units of product P_15. Regards, Store S_6.
Order from Day_18. Please deliver 436 units of product P_16. Regards, Store S_6.
Order from Day_18. Please deliver 303 units of product P_19. Regards, Store S_6.
Order from Day_18. Please deliver 260 units of product P_20. Regards, Store S_6.
Order from Day_18. Please deliver 426 units of product P_21. Regards, Store S_6.
Order from Day_18. Please deliver 363 units of product P_22. Regards, Store S_6.
Order from Day_18. Please deliver 357 units of product P_23. Regards, Store S_6.
Order from Day_18. Please deliver 451 units of product P_24. Regards, Store S_6.
Order from Day_18. Please deliver 349 units of product P_25. Regards, Store S_6.
Order from Day_18. Please deliver 186 units of product P_26. Regards, Store S_6.
Order from Day_18. Please deliver 292 units of product P_28. Regards, Store S_6.
Order from Day_18. Please deliver 207 units of product P_29. Regards, Store S_6.
Order from Day_18. Please deliver 399 units of product P_30. Regards, Store S_6.
