Order from Day_267. Please deliver 254 units of product P_1. Regards, Store S_6.
Order from Day_267. Please deliver 287 units of product P_2. Regards, Store S_6.
Order from Day_267. Please deliver 345 units of product P_3. Regards, Store S_6.
Order from Day_267. Please deliver 296 units of product P_5. Regards, Store S_6.
Order from Day_267. Please deliver 155 units of product P_6. Regards, Store S_6.
Order from Day_267. Please deliver 276 units of product P_7. Regards, Store S_6.
Order from Day_267. Please deliver 181 units of product P_8. Regards, Store S_6.
Order from Day_267. Please deliver 163 units of product P_9. Regards, Store S_6.
Order from Day_267. Please deliver 181 units of product P_10. Regards, Store S_6.
Order from Day_267. Please deliver 335 units of product P_11. Regards, Store S_6.
Order from Day_267. Please deliver 158 units of product P_12. Regards, Store S_6.
Order from Day_267. Please deliver 286 units of product P_15. Regards, Store S_6.
Order from Day_267. Please deliver 391 units of product P_16. Regards, Store S_6.
Order from Day_267. Please deliver 190 units of product P_18. Regards, Store S_6.
Order from Day_267. Please deliver 319 units of product P_19. Regards, Store S_6.
Order from Day_267. Please deliver 230 units of product P_20. Regards, Store S_6.
Order from Day_267. Please deliver 432 units of product P_21. Regards, Store S_6.
Order from Day_267. Please deliver 356 units of product P_22. Regards, Store S_6.
Order from Day_267. Please deliver 454 units of product P_24. Regards, Store S_6.
Order from Day_267. Please deliver 401 units of product P_25. Regards, Store S_6.
Order from Day_267. Please deliver 149 units of product P_26. Regards, Store S_6.
Order from Day_267. Please deliver 192 units of product P_27. Regards, Store S_6.
Order from Day_267. Please deliver 204 units of product P_28. Regards, Store S_6.
Order from Day_267. Please deliver 326 units of product P_30. Regards, Store S_6.
