Order from Day_151. Please deliver 322 units of product P_1. Regards, Store S_4.
Order from Day_151. Please deliver 293 units of product P_2. Regards, Store S_4.
Order from Day_151. Please deliver 374 units of product P_3. Regards, Store S_4.
Order from Day_151. Please deliver 320 units of product P_5. Regards, Store S_4.
Order from Day_151. Please deliver 276 units of product P_6. Regards, Store S_4.
Order from Day_151. Please deliver 503 units of product P_7. Regards, Store S_4.
Order from Day_151. Please deliver 430 units of product P_8. Regards, Store S_4.
Order from Day_151. Please deliver 384 units of product P_9. Regards, Store S_4.
Order from Day_151. Please deliver 345 units of product P_10. Regards, Store S_4.
Order from Day_151. Please deliver 357 units of product P_11. Regards, Store S_4.
Order from Day_151. Please deliver 407 units of product P_12. Regards, Store S_4.
Order from Day_151. Please deliver 385 units of product P_13. Regards, Store S_4.
Order from Day_151. Please deliver 417 units of product P_15. Regards, Store S_4.
Order from Day_151. Please deliver 387 units of product P_16. Regards, Store S_4.
Order from Day_151. Please deliver 321 units of product P_17. Regards, Store S_4.
Order from Day_151. Please deliver 495 units of product P_19. Regards, Store S_4.
Order from Day_151. Please deliver 458 units of product P_21. Regards, Store S_4.
Order from Day_151. Please deliver 441 units of product P_22. Regards, Store S_4.
Order from Day_151. Please deliver 265 units of product P_23. Regards, Store S_4.
Order from Day_151. Please deliver 373 units of product P_25. Regards, Store S_4.
Order from Day_151. Please deliver 415 units of product P_26. Regards, Store S_4.
Order from Day_151. Please deliver 388 units of product P_28. Regards, Store S_4.
Order from Day_151. Please deliver 443 units of product P_29. Regards, Store S_4.
Order from Day_151. Please deliver 398 units of product P_30. Regards, Store S_4.
