Order from Day_37. Please deliver 501 units of product P_2. Regards, Store S_9.
Order from Day_37. Please deliver 237 units of product P_5. Regards, Store S_9.
Order from Day_37. Please deliver 360 units of product P_6. Regards, Store S_9.
Order from Day_37. Please deliver 349 units of product P_11. Regards, Store S_9.
Order from Day_37. Please deliver 378 units of product P_15. Regards, Store S_9.
Order from Day_37. Please deliver 364 units of product P_16. Regards, Store S_9.
Order from Day_37. Please deliver 470 units of product P_22. Regards, Store S_9.
Order from Day_37. Please deliver 326 units of product P_23. Regards, Store S_9.
Order from Day_37. Please deliver 403 units of product P_24. Regards, Store S_9.
Order from Day_37. Please deliver 182 units of product P_27. Regards, Store S_9.
Order from Day_37. Please deliver 336 units of product P_29. Regards, Store S_9.
Order from Day_37. Please deliver 527 units of product P_30. Regards, Store S_9.
