RECEIVER: S_10 | ORDER_PRODUCT: P_3 | ORDER_QTY: 310
RECEIVER: S_10 | ORDER_PRODUCT: P_6 | ORDER_QTY: 199
RECEIVER: S_10 | ORDER_PRODUCT: P_7 | ORDER_QTY: 360
RECEIVER: S_10 | ORDER_PRODUCT: P_8 | ORDER_QTY: 222
RECEIVER: S_10 | ORDER_PRODUCT: P_10 | ORDER_QTY: 327
RECEIVER: S_10 | ORDER_PRODUCT: P_12 | ORDER_QTY: 159
RECEIVER: S_10 | ORDER_PRODUCT: P_14 | ORDER_QTY: 199
RECEIVER: S_10 | ORDER_PRODUCT: P_15 | ORDER_QTY: 322
RECEIVER: S_10 | ORDER_PRODUCT: P_21 | ORDER_QTY: 345
RECEIVER: S_10 | ORDER_PRODUCT: P_22 | ORDER_QTY: 381
RECEIVER: S_10 | ORDER_PRODUCT: P_26 | ORDER_QTY: 315
RECEIVER: S_10 | ORDER_PRODUCT: P_27 | ORDER_QTY: 144
