RECEIVER: S_8 | ORDER_PRODUCT: P_1 | ORDER_QTY: 301
RECEIVER: S_8 | ORDER_PRODUCT: P_2 | ORDER_QTY: 290
RECEIVER: S_8 | ORDER_PRODUCT: P_3 | ORDER_QTY: 464
RECEIVER: S_8 | ORDER_PRODUCT: P_6 | ORDER_QTY: 400
RECEIVER: S_8 | ORDER_PRODUCT: P_7 | ORDER_QTY: 455
RECEIVER: S_8 | ORDER_PRODUCT: P_8 | ORDER_QTY: 388
RECEIVER: S_8 | ORDER_PRODUCT: P_10 | ORDER_QTY: 339
RECEIVER: S_8 | ORDER_PRODUCT: P_12 | ORDER_QTY: 343
RECEIVER: S_8 | ORDER_PRODUCT: P_14 | ORDER_QTY: 107
RECEIVER: S_8 | ORDER_PRODUCT: P_15 | ORDER_QTY: 409
RECEIVER: S_8 | ORDER_PRODUCT: P_16 | ORDER_QTY: 348
RECEIVER: S_8 | ORDER_PRODUCT: P_19 | ORDER_QTY: 337
RECEIVER: S_8 | ORDER_PRODUCT: P_21 | ORDER_QTY: 448
RECEIVER: S_8 | ORDER_PRODUCT: P_22 | ORDER_QTY: 563
RECEIVER: S_8 | ORDER_PRODUCT: P_24 | ORDER_QTY: 411
RECEIVER: S_8 | ORDER_PRODUCT: P_25 | ORDER_QTY: 396
