Order from Day_73. Please deliver 386 units of product P_1. Regards, Store S_9.
Order from Day_73. Please deliver 509 units of product P_2. Regards, Store S_9.
Order from Day_73. Please deliver 168 units of product P_3. Regards, Store S_9.
Order from Day_73. Please deliver 130 units of product P_4. Regards, Store S_9.
Order from Day_73. Please deliver 258 units of product P_5. Regards, Store S_9.
Order from Day_73. Please deliver 296 units of product P_6. Regards, Store S_9.
Order from Day_73. Please deliver 263 units of product P_7. Regards, Store S_9.
Order from Day_73. Please deliver 270 units of product P_8. Regards, Store S_9.
Order from Day_73. Please deliver 232 units of product P_9. Regards, Store S_9.
Order from Day_73. Please deliver 325 units of product P_10. Regards, Store S_9.
Order from Day_73. Please deliver 274 units of product P_11. Regards, Store S_9.
Order from Day_73. Please deliver 263 units of product P_12. Regards, Store S_9.
Order from Day_73. Please deliver 246 units of product P_13. Regards, Store S_9.
Order from Day_73. Please deliver 373 units of product P_15. Regards, Store S_9.
Order from Day_73. Please deliver 322 units of product P_16. Regards, Store S_9.
Order from Day_73. Please deliver 344 units of product P_17. Regards, Store S_9.
Order from Day_73. Please deliver 135 units of product P_18. Regards, Store S_9.
Order from Day_73. Please deliver 367 units of product P_19. Regards, Store S_9.
Order from Day_73. Please deliver 282 units of product P_20. Regards, Store S_9.
Order from Day_73. Please deliver 516 units of product P_21. Regards, Store S_9.
Order from Day_73. Please deliver 496 units of product P_22. Regards, Store S_9.
Order from Day_73. Please deliver 288 units of product P_23. Regards, Store S_9.
Order from Day_73. Please deliver 342 units of product P_24. Regards, Store S_9.
Order from Day_73. Please deliver 383 units of product P_25. Regards, Store S_9.
Order from Day_73. Please deliver 258 units of product P_26. Regards, Store S_9.
Order from Day_73. Please deliver 195 units of product P_27. Regards, Store S_9.
Order from Day_73. Please deliver 253 units of product P_28. Regards, Store S_9.
Order from Day_73. Please deliver 321 units of product P_29. Regards, Store S_9.
Order from Day_73. Please deliver 463 units of product P_30. Regards, Store S_9.
