Order from Day_356. Please deliver 180 units of product P_1. Regards, Store S_2.
Order from Day_356. Please deliver 319 units of product P_2. Regards, Store S_2.
Order from Day_356. Please deliver 410 units of product P_3. Regards, Store S_2.
Order from Day_356. Please deliver 219 units of product P_6. Regards, Store S_2.
Order from Day_356. Please deliver 292 units of product P_7. Regards, Store S_2.
Order from Day_356. Please deliver 263 units of product P_8. Regards, Store S_2.
Order from Day_356. Please deliver 158 units of product P_9. Regards, Store S_2.
Order from Day_356. Please deliver 207 units of product P_10. Regards, Store S_2.
Order from Day_356. Please deliver 272 units of product P_11. Regards, Store S_2.
Order from Day_356. Please deliver 128 units of product P_12. Regards, Store S_2.
Order from Day_356. Please deliver 258 units of product P_13. Regards, Store S_2.
Order from Day_356. Please deliver 229 units of product P_14. Regards, Store S_2.
Order from Day_356. Please deliver 296 units of product P_15. Regards, Store S_2.
Order from Day_356. Please deliver 347 units of product P_16. Regards, Store S_2.
Order from Day_356. Please deliver 295 units of product P_19. Regards, Store S_2.
Order from Day_356. Please deliver 388 units of product P_21. Regards, Store S_2.
Order from Day_356. Please deliver 369 units of product P_22. Regards, Store S_2.
Order from Day_356. Please deliver 354 units of product P_24. Regards, Store S_2.
Order from Day_356. Please deliver 395 units of product P_25. Regards, Store S_2.
Order from Day_356. Please deliver 505 units of product P_30. Regards, Store S_2.
