Order from Day_8. Please deliver 532 units of product P_2. Regards, Store S_9.
Order from Day_8. Please deliver 268 units of product P_3. Regards, Store S_9.
Order from Day_8. Please deliver 250 units of product P_6. Regards, Store S_9.
Order from Day_8. Please deliver 408 units of product P_7. Regards, Store S_9.
Order from Day_8. Please deliver 281 units of product P_8. Regards, Store S_9.
Order from Day_8. Please deliver 279 units of product P_9. Regards, Store S_9.
Order from Day_8. Please deliver 290 units of product P_10. Regards, Store S_9.
Order from Day_8. Please deliver 187 units of product P_12. Regards, Store S_9.
Order from Day_8. Please deliver 316 units of product P_13. Regards, Store S_9.
Order from Day_8. Please deliver 388 units of product P_15. Regards, Store S_9.
Order from Day_8. Please deliver 342 units of product P_16. Regards, Store S_9.
Order from Day_8. Please deliver 448 units of product P_19. Regards, Store S_9.
Order from Day_8. Please deliver 341 units of product P_20. Regards, Store S_9.
Order from Day_8. Please deliver 589 units of product P_21. Regards, Store S_9.
Order from Day_8. Please deliver 540 units of product P_22. Regards, Store S_9.
Order from Day_8. Please deliver 379 units of product P_23. Regards, Store S_9.
Order from Day_8. Please deliver 377 units of product P_25. Regards, Store S_9.
Order from Day_8. Please deliver 393 units of product P_28. Regards, Store S_9.
Order from Day_8. Please deliver 458 units of product P_29. Regards, Store S_9.
Order from Day_8. Please deliver 511 units of product P_30. Regards, Store S_9.
