Order from Day_274. Please deliver 257 units of product P_1. Regards, Store S_4.
Order from Day_274. Please deliver 338 units of product P_3. Regards, Store S_4.
Order from Day_274. Please deliver 362 units of product P_6. Regards, Store S_4.
Order from Day_274. Please deliver 537 units of product P_7. Regards, Store S_4.
Order from Day_274. Please deliver 380 units of product P_8. Regards, Store S_4.
Order from Day_274. Please deliver 318 units of product P_9. Regards, Store S_4.
Order from Day_274. Please deliver 404 units of product P_10. Regards, Store S_4.
Order from Day_274. Please deliver 430 units of product P_12. Regards, Store S_4.
Order from Day_274. Please deliver 331 units of product P_13. Regards, Store S_4.
Order from Day_274. Please deliver 432 units of product P_15. Regards, Store S_4.
Order from Day_274. Please deliver 380 units of product P_16. Regards, Store S_4.
Order from Day_274. Please deliver 491 units of product P_19. Regards, Store S_4.
Order from Day_274. Please deliver 401 units of product P_21. Regards, Store S_4.
Order from Day_274. Please deliver 453 units of product P_22. Regards, Store S_4.
Order from Day_274. Please deliver 325 units of product P_23. Regards, Store S_4.
Order from Day_274. Please deliver 352 units of product P_26. Regards, Store S_4.
