Order from Day_210. Please deliver 174 units of product P_1. Regards, Store S_4.
Order from Day_210. Please deliver 257 units of product P_2. Regards, Store S_4.
Order from Day_210. Please deliver 292 units of product P_3. Regards, Store S_4.
Order from Day_210. Please deliver 227 units of product P_5. Regards, Store S_4.
Order from Day_210. Please deliver 292 units of product P_6. Regards, Store S_4.
Order from Day_210. Please deliver 370 units of product P_7. Regards, Store S_4.
Order from Day_210. Please deliver 260 units of product P_8. Regards, Store S_4.
Order from Day_210. Please deliver 258 units of product P_10. Regards, Store S_4.
Order from Day_210. Please deliver 291 units of product P_11. Regards, Store S_4.
Order from Day_210. Please deliver 301 units of product P_12. Regards, Store S_4.
Order from Day_210. Please deliver 277 units of product P_13. Regards, Store S_4.
Order from Day_210. Please deliver 381 units of product P_15. Regards, Store S_4.
Order from Day_210. Please deliver 323 units of product P_16. Regards, Store S_4.
Order from Day_210. Please deliver 245 units of product P_17. Regards, Store S_4.
Order from Day_210. Please deliver 400 units of product P_19. Regards, Store S_4.
Order from Day_210. Please deliver 144 units of product P_20. Regards, Store S_4.
Order from Day_210. Please deliver 329 units of product P_21. Regards, Store S_4.
Order from Day_210. Please deliver 356 units of product P_22. Regards, Store S_4.
Order from Day_210. Please deliver 233 units of product P_24. Regards, Store S_4.
Order from Day_210. Please deliver 382 units of product P_29. Regards, Store S_4.
